record_id,enumerator_id,region,age,income,education,employment_status
HH-SOUTH-4476,E-1114,North West,75,96556,A-level,employed
HH-EAST-5688,E-1130,West Midlands,19,4106,PhD,student
HH-NORTH-6346,E-1158,West Midlands,62,16495,A-level,retired
HH-LONDON-5814,E-1138,East Midlands,35,4852,PhD,unemployed
HH-SOUTH-4994,E-1164,Yorkshire,51,8162,A-level,student
HH-NORTH-2696,E-1183,West Midlands,51,1579,PhD,student
HH-YORKSHIRE-9989,E-1126,South West,40,7567,GCSE,student
HH-YORKSHIRE-2388,E-1119,North West,33,9375,Master,student
HH-LONDON-2536,E-1187,North West,72,3292,Master,unemployed
HH-SOUTH-3422,E-1079,London,40,2043,GCSE,student
HH-NORTH-6444,E-1194,North West,81,92404,A-level,employed
HH-WEST-5902,E-1170,Wales,41,8396,Degree,unemployed
HH-YORKSHIRE-1727,E-1168,East Midlands,48,9637,No formal qualification,unemployed
HH-WEST-1571,E-1123,Wales,76,6400,GCSE,student
HH-WALES-7134,E-1004,Wales,34,2072,A-level,unemployed
HH-SOUTH-6647,E-1155,North East,19,19475,A-level,retired
HH-EAST-4952,E-1167,East Midlands,53,3603,A-level,unemployed
HH-SOUTH-7131,E-1186,West Midlands,27,70029,Degree,employed
HH-SCOTLAND-1041,E-1057,South West,67,9025,Master,unemployed
HH-NORTH-3389,E-1123,East Midlands,59,18657,GCSE,retired
HH-SOUTH-4067,E-1018,Yorkshire,18,5237,A-level,unemployed
HH-YORKSHIRE-8668,E-1034,South East,59,24371,GCSE,retired
HH-EAST-5588,E-1043,South East,53,83834,A-level,employed
HH-WALES-7007,E-1164,Scotland,28,3323,No formal qualification,student
HH-NORTH-7210,E-1007,Scotland,61,34806,PhD,employed
HH-SOUTH-4005,E-1097,East Midlands,18,6554,No formal qualification,unemployed
HH-SOUTH-4540,E-1054,East Midlands,34,7517,Degree,unemployed
HH-SCOTLAND-6343,E-1135,East Midlands,76,70529,Degree,employed
HH-NORTH-3954,E-1189,London,40,44769,GCSE,employed
HH-SCOTLAND-9415,E-1036,North West,31,7242,No formal qualification,unemployed
HH-YORKSHIRE-2536,E-1160,North East,41,102146,PhD,employed
HH-YORKSHIRE-6292,E-1078,South East,21,3297,PhD,student
HH-LONDON-6694,E-1002,Wales,44,1070,Degree,student
HH-WEST-3323,E-1163,London,71,42190,A-level,employed
HH-SCOTLAND-4878,E-1069,South East,59,6383,Degree,student
HH-SOUTH-8761,E-1096,Yorkshire,77,5959,Master,unemployed
HH-WEST-8795,E-1118,South West,20,35181,GCSE,retired
HH-LONDON-2890,E-1113,South West,17,2692,Degree,student
HH-SOUTH-2181,E-1138,West Midlands,40,31679,Degree,retired
HH-NORTH-1595,E-1037,North East,77,5432,GCSE,unemployed
HH-EAST-5726,E-1144,Yorkshire,41,27796,GCSE,retired
HH-SCOTLAND-4132,E-1055,North West,49,24206,A-level,retired
HH-NORTH-6912,E-1160,North East,38,8976,A-level,student
HH-NORTH-1309,E-1185,West Midlands,51,8129,Master,student
HH-SOUTH-7975,E-1190,West Midlands,17,28485,Master,retired
HH-NORTH-8087,E-1060,Wales,54,4705,No formal qualification,student
HH-YORKSHIRE-9591,E-1033,Wales,33,1481,PhD,unemployed
HH-EAST-4879,E-1101,South West,48,5670,PhD,student
HH-YORKSHIRE-2809,E-1072,West Midlands,41,6442,Master,unemployed
HH-YORKSHIRE-8804,E-1169,London,80,2195,Degree,unemployed
HH-WALES-4476,E-1172,London,47,6231,No formal qualification,student
HH-YORKSHIRE-3281,E-1092,Scotland,54,49255,No formal qualification,employed
HH-NORTH-7937,E-1113,Wales,68,34084,PhD,retired
HH-WEST-2155,E-1196,North East,71,9221,Degree,unemployed
HH-LONDON-8454,E-1005,Yorkshire,16,3808,Master,unemployed
HH-LONDON-2675,E-1036,North West,16,1298,GCSE,employed
HH-NORTH-7635,E-1022,London,45,3388,GCSE,student
HH-EAST-3195,E-1022,South East,85,3897,Master,unemployed
HH-SOUTH-6488,E-1008,North West,63,1320,A-level,student
HH-WEST-7640,E-1157,North East,56,1939,Degree,student
HH-EAST-8787,E-1081,Yorkshire,77,6550,PhD,unemployed
HH-WEST-1216,E-1027,East Midlands,35,8706,PhD,student
HH-NORTH-3425,E-1173,North East,83,4958,No formal qualification,unemployed
HH-EAST-3691,E-1078,Wales,28,6323,GCSE,student
HH-SOUTH-3129,E-1084,Yorkshire,82,7365,Degree,student
HH-YORKSHIRE-8641,E-1058,Scotland,26,74152,PhD,employed
HH-SCOTLAND-8350,E-1095,Scotland,37,22678,PhD,retired
HH-YORKSHIRE-7214,E-1173,West Midlands,25,33229,No formal qualification,retired
HH-SOUTH-1381,E-1049,North West,81,3749,Master,student
HH-LONDON-9785,E-1166,Scotland,28,9772,Degree,unemployed
HH-SOUTH-9102,E-1164,West Midlands,26,5598,Master,unemployed
HH-NORTH-6753,E-1119,London,85,789,Degree,student
HH-LONDON-9749,E-1023,West Midlands,60,28459,PhD,employed
HH-EAST-7851,E-1142,North East,74,4069,A-level,unemployed
HH-SCOTLAND-9968,E-1049,South West,30,9191,A-level,unemployed
HH-SOUTH-7318,E-1108,Wales,46,2825,Degree,unemployed
HH-SOUTH-6936,E-1057,South East,69,27264,No formal qualification,retired
HH-SCOTLAND-7787,E-1092,Wales,39,2141,No formal qualification,student
HH-WALES-2454,E-1003,Scotland,54,1605,GCSE,student
HH-EAST-9830,E-1003,West Midlands,67,1769,No formal qualification,student
HH-SOUTH-6058,E-1044,Wales,29,1964,Master,unemployed
HH-SOUTH-1334,E-1148,South East,40,7486,No formal qualification,unemployed
HH-YORKSHIRE-7292,E-1007,Yorkshire,34,3636,A-level,student
HH-NORTH-2144,E-1031,East Midlands,20,6037,GCSE,unemployed
HH-SOUTH-9923,E-1045,Scotland,57,419,GCSE,unemployed
HH-YORKSHIRE-8707,E-1047,East Midlands,60,22523,No formal qualification,retired
HH-YORKSHIRE-7736,E-1096,North East,23,1239,Degree,unemployed
HH-EAST-8665,E-1117,Yorkshire,44,108066,PhD,employed
HH-YORKSHIRE-5552,E-1133,Yorkshire,84,6016,No formal qualification,student
HH-EAST-9104,E-1184,Yorkshire,82,5920,Degree,student
HH-EAST-1315,E-1162,Scotland,68,6536,A-level,unemployed
HH-LONDON-2391,E-1126,East Midlands,84,796,Master,unemployed
HH-SOUTH-4503,E-1124,South East,70,6112,GCSE,student
HH-SCOTLAND-6083,E-1006,South West,58,119887,A-level,employed
HH-NORTH-2337,E-1107,North East,67,1317,No formal qualification,student
HH-LONDON-4866,E-1064,North West,78,58740,No formal qualification,employed
HH-WEST-8360,E-1070,West Midlands,85,8934,Degree,student
HH-WEST-7044,E-1074,Yorkshire,17,26832,Degree,retired
HH-WEST-4718,E-1013,Wales,54,39820,GCSE,employed
HH-YORKSHIRE-8177,E-1195,Yorkshire,54,18330,No formal qualification,retired
HH-NORTH-1383,E-1150,East Midlands,16,43674,GCSE,employed
HH-SOUTH-5601,E-1190,London,31,4712,Master,unemployed
HH-LONDON-2232,E-1059,South East,83,7813,A-level,student
HH-EAST-2475,E-1164,South West,63,8913,Master,unemployed
HH-YORKSHIRE-1150,E-1066,Scotland,60,138,A-level,unemployed
HH-YORKSHIRE-8111,E-1196,North West,52,406,A-level,student
HH-NORTH-4635,E-1092,Scotland,62,6253,PhD,student
HH-YORKSHIRE-5435,E-1013,Scotland,47,11864,No formal qualification,retired
HH-SOUTH-6696,E-1182,London,61,82539,Degree,employed
HH-WEST-4027,E-1066,London,48,112360,PhD,employed
HH-LONDON-1573,E-1198,North East,65,25054,A-level,retired
HH-SOUTH-6647,E-1093,Wales,34,5232,No formal qualification,unemployed
HH-NORTH-2253,E-1173,North East,73,82237,Master,employed
HH-EAST-7638,E-1141,Yorkshire,48,4823,No formal qualification,unemployed
HH-WALES-7049,E-1120,South East,20,30339,GCSE,employed
HH-WEST-2025,E-1138,Scotland,69,14912,GCSE,retired
HH-NORTH-9385,E-1180,Yorkshire,55,24396,Degree,retired
HH-EAST-8864,E-1085,East Midlands,51,17525,No formal qualification,retired
HH-WEST-4795,E-1018,South East,37,3728,GCSE,student
HH-YORKSHIRE-6664,E-1045,North West,33,70991,PhD,employed
HH-SCOTLAND-3715,E-1077,East Midlands,40,4700,Degree,unemployed
HH-NORTH-7395,E-1045,North West,19,7879,Master,student
HH-SOUTH-4880,E-1141,Yorkshire,67,38741,Master,retired
HH-WEST-3744,E-1150,North East,67,4385,No formal qualification,student
HH-WEST-8197,E-1116,Scotland,78,3573,PhD,unemployed
HH-WEST-9072,E-1116,Yorkshire,54,1565,A-level,unemployed
HH-SOUTH-9432,E-1130,Scotland,72,100598,A-level,employed
HH-SOUTH-7370,E-1036,Yorkshire,44,9975,No formal qualification,student
HH-SOUTH-6256,E-1012,Wales,24,5805,PhD,unemployed
HH-EAST-3094,E-1116,South East,39,92959,GCSE,employed
HH-WEST-4014,E-1169,South West,25,15211,Master,retired
HH-WEST-8035,E-1134,South East,16,21172,GCSE,retired
HH-SOUTH-3050,E-1058,East Midlands,78,6766,No formal qualification,student
HH-NORTH-6956,E-1094,Yorkshire,25,11320,A-level,retired
HH-NORTH-7320,E-1034,Scotland,66,76538,Degree,employed
HH-WALES-7300,E-1120,South East,53,5446,Master,student
HH-EAST-7053,E-1067,East Midlands,83,4214,No formal qualification,unemployed
HH-LONDON-1563,E-1181,Scotland,59,28527,GCSE,employed
HH-SOUTH-2508,E-1105,Scotland,38,18504,A-level,retired
HH-WEST-4426,E-1127,East Midlands,25,7305,No formal qualification,student
HH-SOUTH-3841,E-1152,North West,58,8601,A-level,unemployed
HH-WALES-8847,E-1013,South West,35,156,PhD,student
HH-SOUTH-6135,E-1125,East Midlands,42,4577,Degree,unemployed
HH-LONDON-9333,E-1174,North West,44,12483,A-level,retired
HH-SOUTH-6603,E-1063,London,42,30587,Degree,retired
HH-EAST-4503,E-1075,East Midlands,18,48640,Degree,employed
HH-WALES-9501,E-1062,North East,43,84428,No formal qualification,employed
HH-NORTH-5484,E-1115,Scotland,67,76790,No formal qualification,employed
HH-SCOTLAND-2424,E-1147,North West,69,85724,A-level,employed
HH-NORTH-8186,E-1074,Wales,77,9603,Master,student
HH-YORKSHIRE-6321,E-1109,West Midlands,75,21000,GCSE,retired
HH-WEST-9054,E-1156,West Midlands,29,79635,No formal qualification,employed
HH-SOUTH-7415,E-1172,North East,37,5646,Master,student
HH-NORTH-6005,E-1178,South West,48,20426,A-level,employed
HH-EAST-4660,E-1111,Yorkshire,50,7762,Degree,unemployed
HH-LONDON-1478,E-1191,Wales,29,1691,A-level,student
HH-LONDON-6579,E-1078,Yorkshire,22,24521,GCSE,retired
HH-NORTH-7161,E-1113,West Midlands,56,7430,Master,unemployed
HH-WEST-7973,E-1047,South West,29,1809,Master,student
HH-SCOTLAND-6848,E-1093,East Midlands,49,102984,Master,employed
HH-NORTH-9829,E-1027,Wales,82,39184,Degree,retired
HH-WEST-9235,E-1183,Yorkshire,44,3341,A-level,student
HH-LONDON-4266,E-1152,Yorkshire,64,15780,GCSE,retired
HH-SOUTH-4512,E-1051,Yorkshire,43,46481,A-level,employed
HH-EAST-4630,E-1122,South East,80,9461,Degree,student
HH-LONDON-6698,E-1070,Scotland,71,21027,A-level,employed
HH-SCOTLAND-3724,E-1022,London,24,105866,Degree,employed
HH-NORTH-8825,E-1178,West Midlands,63,2941,PhD,student
HH-SOUTH-3100,E-1183,Wales,72,81516,A-level,employed
HH-WALES-1202,E-1116,London,28,3414,Master,student
HH-NORTH-7375,E-1045,South West,54,12262,No formal qualification,retired
HH-NORTH-2985,E-1066,North West,83,4031,A-level,unemployed
HH-SCOTLAND-5903,E-1034,Yorkshire,52,923,PhD,unemployed
HH-SOUTH-1946,E-1030,North West,35,22287,A-level,employed
HH-SOUTH-7776,E-1016,East Midlands,50,3848,PhD,student
HH-EAST-8135,E-1040,South East,66,31027,Master,retired
HH-LONDON-2974,E-1115,Scotland,84,34354,No formal qualification,retired
HH-WALES-4962,E-1168,North East,23,20418,A-level,retired
HH-LONDON-3515,E-1104,Scotland,67,13849,Degree,retired
HH-NORTH-1410,E-1083,Scotland,43,3581,Degree,student
HH-EAST-1234,E-1140,Yorkshire,32,27436,No formal qualification,retired
HH-WALES-2356,E-1155,London,31,8536,Degree,unemployed
HH-NORTH-2535,E-1027,South West,59,2658,GCSE,student
HH-WALES-5321,E-1011,North East,55,8882,Degree,unemployed
HH-YORKSHIRE-1201,E-1135,East Midlands,82,6783,No formal qualification,student
HH-LONDON-5064,E-1152,West Midlands,58,6735,No formal qualification,student
HH-WEST-6097,E-1188,Yorkshire,59,9241,Master,unemployed
HH-SOUTH-5723,E-1140,Wales,64,4771,GCSE,unemployed
HH-SOUTH-2365,E-1119,East Midlands,55,11357,Degree,retired
HH-NORTH-6766,E-1026,South East,46,71462,PhD,employed
HH-NORTH-6336,E-1089,Yorkshire,85,535,A-level,unemployed
HH-NORTH-1521,E-1155,North East,38,21038,A-level,retired
HH-NORTH-3301,E-1041,North West,28,3603,Degree,student
HH-SOUTH-8658,E-1067,North East,48,29220,A-level,retired
HH-SOUTH-6134,E-1124,North East,37,1998,PhD,student
HH-LONDON-2682,E-1179,North West,63,29523,GCSE,retired
HH-NORTH-9111,E-1001,West Midlands,67,80444,No formal qualification,employed
HH-WEST-3635,E-1179,East Midlands,18,9068,No formal qualification,student
HH-LONDON-5192,E-1103,North East,55,29627,GCSE,retired
HH-EAST-3568,E-1156,North East,59,47154,A-level,employed
HH-NORTH-1968,E-1011,North East,83,28227,PhD,employed
HH-YORKSHIRE-7033,E-1012,East Midlands,23,81029,No formal qualification,employed
HH-SCOTLAND-8372,E-1128,North West,65,23438,PhD,employed
HH-LONDON-5237,E-1081,South East,27,85042,Master,employed
HH-NORTH-5502,E-1189,North East,42,3474,GCSE,unemployed
HH-EAST-3807,E-1184,Wales,34,32445,A-level,retired
HH-WEST-1579,E-1053,West Midlands,32,62121,Master,employed
HH-LONDON-6623,E-1107,Yorkshire,56,2922,Master,student
HH-WALES-2402,E-1048,South East,18,39979,PhD,retired
HH-WALES-7350,E-1051,East Midlands,41,10846,PhD,retired
HH-NORTH-4824,E-1097,Wales,84,101844,Master,employed
HH-SOUTH-1352,E-1155,East Midlands,79,3830,No formal qualification,student
HH-WEST-8670,E-1069,Scotland,22,3942,GCSE,unemployed
HH-NORTH-4895,E-1035,Scotland,29,2730,No formal qualification,student
HH-YORKSHIRE-5255,E-1177,South West,71,25248,No formal qualification,retired
HH-NORTH-8728,E-1011,East Midlands,51,109531,PhD,employed
HH-WALES-8866,E-1031,North West,85,8990,No formal qualification,student
HH-YORKSHIRE-6478,E-1020,South West,18,58005,PhD,employed
HH-EAST-8480,E-1102,North East,70,37374,GCSE,retired
HH-SOUTH-3776,E-1121,Yorkshire,57,106125,A-level,employed
HH-EAST-8661,E-1115,South East,35,96539,Degree,employed
HH-SOUTH-8175,E-1173,South West,21,7676,GCSE,student
HH-WALES-6531,E-1154,Yorkshire,19,6167,A-level,unemployed
HH-EAST-6035,E-1097,South East,68,35087,PhD,employed
HH-WEST-5372,E-1164,East Midlands,84,117425,A-level,employed
HH-LONDON-1102,E-1147,London,62,17736,GCSE,retired
HH-WEST-2089,E-1115,Wales,42,65256,Master,employed
HH-YORKSHIRE-4420,E-1088,Yorkshire,54,13509,Degree,retired
HH-NORTH-6791,E-1022,South West,81,18041,Degree,retired
HH-SCOTLAND-3932,E-1128,Yorkshire,66,8620,Master,student
HH-SCOTLAND-4142,E-1107,Yorkshire,25,7471,PhD,unemployed
HH-EAST-4552,E-1097,Scotland,18,87565,Degree,employed
HH-WEST-3210,E-1086,North West,83,91738,GCSE,employed
HH-WALES-5479,E-1170,East Midlands,78,29633,A-level,retired
HH-SOUTH-9056,E-1174,Wales,82,94100,Master,employed
HH-EAST-2959,E-1155,West Midlands,62,43482,PhD,employed
HH-SOUTH-5858,E-1022,Wales,67,6841,Master,student
HH-SOUTH-4497,E-1132,North West,21,84775,A-level,employed
HH-WALES-1066,E-1171,North West,27,6504,No formal qualification,unemployed
HH-SCOTLAND-4652,E-1080,North East,16,15737,GCSE,retired
HH-SOUTH-6289,E-1144,North East,25,5988,GCSE,unemployed
HH-YORKSHIRE-2557,E-1107,South West,49,54756,PhD,employed
HH-NORTH-7448,E-1170,Yorkshire,54,8437,Master,student
HH-NORTH-1643,E-1176,North West,54,97849,GCSE,employed
HH-WALES-1803,E-1024,Scotland,43,62734,A-level,employed
HH-NORTH-6154,E-1111,West Midlands,70,183,PhD,unemployed
HH-LONDON-1617,E-1132,South East,85,1421,Degree,student
HH-LONDON-1945,E-1054,London,21,76354,Degree,employed
HH-LONDON-2832,E-1075,Wales,31,7203,No formal qualification,unemployed
HH-LONDON-2184,E-1017,Scotland,30,28927,No formal qualification,retired
HH-EAST-6855,E-1001,South East,79,33034,PhD,employed
HH-LONDON-3050,E-1159,Wales,85,2989,A-level,unemployed
HH-SOUTH-5138,E-1138,South East,67,34538,Degree,retired
HH-SOUTH-2700,E-1117,South West,85,1787,PhD,student
HH-SCOTLAND-3889,E-1118,North West,85,2653,GCSE,unemployed
HH-NORTH-5868,E-1080,South East,48,56508,A-level,employed
HH-YORKSHIRE-6897,E-1161,West Midlands,40,4042,Master,unemployed
HH-SOUTH-7350,E-1177,Scotland,58,80375,No formal qualification,employed
HH-WALES-6330,E-1079,South East,36,54113,GCSE,employed
HH-NORTH-3027,E-1081,North East,25,19020,GCSE,retired
HH-SCOTLAND-2262,E-1097,South East,33,37303,Degree,retired
HH-NORTH-2174,E-1189,South East,84,19328,No formal qualification,retired
HH-YORKSHIRE-9950,E-1169,North East,68,99460,PhD,employed
HH-SOUTH-2239,E-1119,South East,77,22142,No formal qualification,retired
HH-SCOTLAND-4668,E-1123,North East,24,5081,PhD,unemployed
HH-SOUTH-4932,E-1089,Scotland,57,23325,No formal qualification,retired
HH-WEST-9515,E-1137,Yorkshire,34,116198,GCSE,employed
HH-WALES-4241,E-1062,Wales,51,68,Degree,unemployed
HH-YORKSHIRE-8906,E-1009,North East,83,67342,PhD,employed
HH-SOUTH-2570,E-1067,East Midlands,16,24268,PhD,retired
HH-SOUTH-9922,E-1172,London,54,19763,A-level,retired
HH-EAST-3843,E-1021,East Midlands,53,8680,Master,student
HH-WALES-4797,E-1152,East Midlands,44,9236,Degree,unemployed
HH-WALES-7953,E-1038,South West,61,23885,GCSE,retired
HH-NORTH-9793,E-1069,West Midlands,68,53761,GCSE,employed
HH-YORKSHIRE-4459,E-1101,West Midlands,53,39716,No formal qualification,employed
HH-YORKSHIRE-4467,E-1071,North East,19,31520,Degree,employed
HH-LONDON-2671,E-1028,North East,82,27027,No formal qualification,employed
HH-WALES-5431,E-1088,Wales,47,25754,A-level,retired
HH-NORTH-1155,E-1065,South West,28,94863,A-level,employed
HH-EAST-2484,E-1044,North East,21,7156,No formal qualification,student
HH-WEST-8171,E-1090,South West,22,26415,Master,retired
HH-NORTH-4553,E-1035,Wales,28,75729,A-level,employed
HH-SOUTH-5267,E-1171,London,67,101710,Degree,employed
HH-WALES-7397,E-1064,London,22,6810,Master,student
HH-LONDON-3610,E-1196,Yorkshire,37,14391,Degree,retired
HH-NORTH-7986,E-1136,North West,55,20594,Degree,employed
HH-SCOTLAND-6793,E-1087,East Midlands,64,6009,GCSE,student
HH-SOUTH-8133,E-1025,South East,37,4143,GCSE,student
HH-SOUTH-8938,E-1149,Wales,42,15076,Degree,retired
HH-WALES-5796,E-1167,South East,77,36796,A-level,retired
HH-YORKSHIRE-1969,E-1124,Yorkshire,28,43,PhD,unemployed
HH-LONDON-7301,E-1171,North West,78,4244,Master,unemployed
HH-SCOTLAND-2579,E-1060,East Midlands,42,8277,GCSE,unemployed
HH-SCOTLAND-8841,E-1055,Scotland,23,4816,PhD,unemployed
HH-WEST-5106,E-1183,North East,39,12288,A-level,retired
HH-SCOTLAND-5315,E-1175,London,37,9941,Degree,student
HH-EAST-7910,E-1092,Scotland,54,37398,GCSE,retired
HH-WALES-9594,E-1193,West Midlands,67,13281,GCSE,retired
HH-WALES-6968,E-1124,London,78,310,GCSE,student
HH-SCOTLAND-8373,E-1171,Scotland,81,113178,PhD,employed
HH-EAST-1513,E-1107,London,60,6059,GCSE,student
HH-LONDON-7614,E-1012,West Midlands,17,6677,GCSE,student
HH-WALES-9406,E-1199,South East,46,114039,Degree,employed
HH-SOUTH-6508,E-1012,South East,22,105242,Degree,employed
HH-WALES-5447,E-1146,Wales,68,74160,GCSE,employed
HH-SOUTH-4521,E-1039,Scotland,22,108321,GCSE,employed
HH-LONDON-8567,E-1052,North East,39,3677,GCSE,student
HH-LONDON-8655,E-1054,Scotland,85,65596,Degree,employed
HH-WALES-7751,E-1137,West Midlands,45,600,A-level,unemployed
HH-WEST-6651,E-1112,South West,16,4634,GCSE,employed
HH-SCOTLAND-7536,E-1131,North West,56,1574,PhD,unemployed
HH-NORTH-6145,E-1169,West Midlands,51,21908,Degree,retired
HH-SCOTLAND-7477,E-1199,London,47,111736,GCSE,employed
HH-YORKSHIRE-4420,E-1142,East Midlands,31,2538,Degree,unemployed
HH-NORTH-8427,E-1026,South East,41,11976,Degree,retired
HH-NORTH-4958,E-1070,East Midlands,51,323,A-level,unemployed
HH-WALES-8516,E-1080,London,42,5554,Degree,student
HH-SOUTH-5528,E-1030,Wales,40,15343,Master,retired
HH-LONDON-7894,E-1148,London,81,9014,GCSE,student
HH-WEST-1107,E-1197,North West,74,23430,A-level,retired
HH-SOUTH-3250,E-1024,Wales,47,1796,Master,student
HH-YORKSHIRE-5867,E-1140,London,61,77767,PhD,employed
HH-SCOTLAND-1916,E-1152,Yorkshire,41,1637,GCSE,unemployed
HH-WEST-1081,E-1152,South East,40,7355,Master,unemployed
HH-NORTH-1251,E-1123,Wales,31,8983,PhD,student
HH-EAST-8032,E-1121,South East,18,58540,Master,employed
HH-LONDON-3655,E-1194,North East,71,40493,A-level,employed
HH-NORTH-8634,E-1118,Wales,59,55987,No formal qualification,employed
HH-NORTH-3365,E-1076,London,20,5950,Degree,student
HH-NORTH-9263,E-1065,London,51,100693,A-level,employed
HH-NORTH-6084,E-1009,North East,77,5415,Degree,unemployed
HH-SOUTH-1192,E-1093,Scotland,50,12924,No formal qualification,retired
HH-NORTH-7758,E-1179,South West,53,85515,PhD,employed
HH-NORTH-6937,E-1109,Wales,72,3855,A-level,student
HH-EAST-3675,E-1165,South East,16,72733,Degree,employed
HH-WALES-8096,E-1071,South East,23,19814,A-level,retired
HH-SCOTLAND-6358,E-1037,South West,39,74243,No formal qualification,employed
HH-EAST-3689,E-1194,Wales,17,1349,Master,student
HH-SOUTH-2354,E-1154,South West,70,62660,Degree,employed
HH-YORKSHIRE-4551,E-1102,West Midlands,34,6714,No formal qualification,unemployed
HH-EAST-2165,E-1145,West Midlands,78,4799,Degree,unemployed
HH-SOUTH-2323,E-1106,London,74,20437,A-level,retired
HH-SCOTLAND-9678,E-1068,West Midlands,61,88153,No formal qualification,employed
HH-NORTH-3001,E-1040,Yorkshire,44,8633,GCSE,unemployed
HH-SCOTLAND-3087,E-1024,Yorkshire,74,68267,Degree,employed
HH-SOUTH-3447,E-1169,West Midlands,78,52180,Degree,employed
HH-YORKSHIRE-3383,E-1038,North East,19,5247,Degree,unemployed
HH-WEST-6376,E-1130,North West,24,48650,GCSE,employed
